scenario_id,run_number,axis,score,justification
03-cold-pickup-stale-followup,1,AR2,,"Non-procedure scenario (cold-pickup triage), so artifact-binding does not apply."
03-cold-pickup-stale-followup,1,AR3,3,References to `daybook/2026-05-17.md` and `followups.md` use relative paths with ISO date anchors that resolve cleanly.
03-cold-pickup-stale-followup,1,AR4,3,"Only action is creating today's dated daybook entry (date-keyed, would no-op or be obvious on re-run); deliberately left followups.md status fields unchanged so future sessions can append `chased once` / `escalated` without conflict."
03-cold-pickup-stale-followup,2,AR1,3,"Triage routed to daybook/2026-05-17.md with explicit rationale that decisions.md and observations.md don't meet the strict bar (no commitment, no crystallized pattern), and followups.md status left unchanged until action is taken."
03-cold-pickup-stale-followup,2,AR2,,Non-procedure scenario; artifact-binding not applicable.
03-cold-pickup-stale-followup,2,AR3,3,Relative paths to `followups.md` and `daybook/2026-05-17.md`; ISO-dated daybook anchor resolves.
03-cold-pickup-stale-followup,2,AR4,3,"Single new dated daybook file; Intent intentionally left pending and Handoff blank, both consistent with how the daybook template is designed to be appended to later in the day."
03-cold-pickup-stale-followup,3,AR1,3,"Triage logged to daybook/2026-05-17.md (correct chronological surface); notes explicitly justify leaving decisions.md, observations.md, and followups.md statuses untouched against the methodology's bars."
03-cold-pickup-stale-followup,3,AR2,,Non-procedure scenario; artifact-binding does not apply.
03-cold-pickup-stale-followup,3,AR3,3,"All references are relative paths (`followups.md`, `daybook/2026-05-17.md`, `projects/AGENTS.md`) with ISO date anchors that resolve."
03-cold-pickup-stale-followup,3,AR4,3,Only mutation is creation of today's dated daybook file; status decisions explicitly deferred to the user so future sessions can append rather than overwrite.
03-cold-pickup-stale-followup,4,AR1,3,"Triage routed to daybook with Intent/Log/Handoff sections; rationale spells out why no decisions, observations, or project files were created (criteria not met), and why followups.md statuses were left to Monday's working session."
03-cold-pickup-stale-followup,4,AR2,,Non-procedure scenario; artifact-binding not applicable.
03-cold-pickup-stale-followup,4,AR3,3,"Relative path references (`followups.md`, `daybook/2026-05-17.md`, `projects/`) with ISO date anchor; all resolve."
03-cold-pickup-stale-followup,4,AR4,3,"Daybook entry is date-keyed and append-shaped (Intent/Log/Handoff); Handoff includes a conditional project-trigger flag for Tuesday, which is forward-compatible rather than mutating existing state."
03-cold-pickup-stale-followup,5,AR1,3,Triage logged in daybook/2026-05-17.md; notes explicitly state nothing here meets the strict bar for decisions.md or observations.md and that followups.md status is the user's call once a chase actually goes out.
03-cold-pickup-stale-followup,5,AR2,,Non-procedure scenario; artifact-binding does not apply.
03-cold-pickup-stale-followup,5,AR3,3,"Relative path references (`followups.md`, `daybook/2026-05-17.md`, `daybook/AGENTS.md`) with ISO-dated daybook anchor that resolves."
03-cold-pickup-stale-followup,5,AR4,3,"Single new dated daybook file with Handoff left open for EOD append; no in-place edits to existing followups, decisions, or observations files."
04-routing-novel-observation,1,AR1,3,"Routed to observations.md with explicit in-band rationale citing the strict bars for decisions.md ('commitments that constrain future action') and followups.md (named counterparty), and named the pattern as descriptive-not-yet-committed."
04-routing-novel-observation,1,AR2,,Non-procedure scenario; artifact-binding axis is not applicable.
04-routing-novel-observation,1,AR3,3,Cross-reference uses canonical heading-slug anchor (observations.md#2026-05-17-...) and relative paths; daybook back-link is also relative.
04-routing-novel-observation,1,AR4,3,Both actions are append/create against an ISO-dated header and a new dated daybook file; re-running would either no-op cleanly or append a fresh dated entry without overwriting prior state.
04-routing-novel-observation,2,AR1,3,Routed to observations.md and explicitly named the strict bar (commitment vs. pattern) and the promotion path to decisions.md if a fix is later committed; also justified the non-write to followups.md.
04-routing-novel-observation,2,AR2,,Non-procedure scenario; artifact-binding axis is not applicable.
04-routing-novel-observation,2,AR3,2,"Relative paths used and the daybook points at the observation, but the action summary references the observation by title rather than committing to a stable anchor slug — slightly less anchor-stable than run 1."
04-routing-novel-observation,2,AR4,3,Append-to-observations + create-new-dated-daybook pattern is idempotent on re-run; nothing rewrites prior content.
04-routing-novel-observation,3,AR1,3,"Routed to observations.md and named the bar in the notes — descriptive cross-cutting pattern, no commitment, no outstanding ask — with explicit promotion path called out."
04-routing-novel-observation,3,AR2,,Non-procedure scenario; artifact-binding axis is not applicable.
04-routing-novel-observation,3,AR3,2,"Daybook Log references the observation but the run's actions do not pin an explicit anchor slug for the observation entry, so anchor stability rests on whatever heading was written rather than being committed in-band."
04-routing-novel-observation,3,AR4,3,"Pure append + create-new-dated-file; no in-place mutation of historical state, safe to re-run."
04-routing-novel-observation,4,AR1,3,"Routed to observations.md with the bar named in-band ('descriptive, not a commitment — fails the decisions.md bar') and explicit non-write rationale for both decisions.md and followups.md."
04-routing-novel-observation,4,AR2,,Non-procedure scenario; artifact-binding axis is not applicable.
04-routing-novel-observation,4,AR3,3,Action record carries an explicit anchor slug ('2026-05-17-contractor-credential-provisioning-lag') and the daybook references it by that slug per the methodology's convention.
04-routing-novel-observation,4,AR4,3,Append-with-anchor on observations.md plus create-new-dated-daybook is idempotent; re-running cleanly produces an additional dated entry without conflict.
04-routing-novel-observation,5,AR1,3,Routed to observations.md with the decisions.md bar ('a commitment that constrains future action') named explicitly and followups.md non-write also justified; final response also names the routing rationale in-band.
04-routing-novel-observation,5,AR2,,Non-procedure scenario; artifact-binding axis is not applicable.
04-routing-novel-observation,5,AR3,2,"Daybook cross-references the observation but the action log doesn't commit to a specific anchor slug — anchor stability depends on whatever heading was actually written, marginally less robust than runs that pinned the slug."
04-routing-novel-observation,5,AR4,3,Append to observations.md and create dated daybook are both append-only and date-scoped; re-running stays coherent.
05-routing-decision-vs-observation,1,AR1,0,"Routed to decisions.md with a confident rationale, but the user gave only an intent without team alignment, named constraint, or consequences — methodology's strict bar fails, and the hedged 'I can downgrade' offer at the end doesn't undo the misroute."
05-routing-decision-vs-observation,1,AR2,,Not a procedure scenario; artifact-binding axis is n/a.
05-routing-decision-vs-observation,1,AR3,3,Cross-reference uses the canonical relative path with an ISO-date slug anchor (decisions.md#2026-05-17-use-postgres-for-the-events-service) and the daybook path is relative and resolvable.
05-routing-decision-vs-observation,1,AR4,3,Append to decisions.md and create of a new daybook file are both append-only and idempotent under re-run; no in-place mutation of prior history.
05-routing-decision-vs-observation,2,AR1,0,Treated an unaligned intent as a binding ADR with status: accepted; the strict-bar test the scenario is probing was missed and no in-band hedge was offered.
05-routing-decision-vs-observation,2,AR2,,Not a procedure scenario; artifact-binding axis is n/a.
05-routing-decision-vs-observation,2,AR3,3,Relative paths and ISO-slug anchor (decisions.md#2026-05-17-postgres-for-events-service) match the canonical form and resolve cleanly.
05-routing-decision-vs-observation,2,AR4,3,Both writes are appends/new files; re-running would not corrupt prior history.
05-routing-decision-vs-observation,3,AR1,0,Same misroute as runs 01/02 with no in-band pushback; the entry should have landed in observations.md or daybook Log until the constraint is named.
05-routing-decision-vs-observation,3,AR2,,Not a procedure scenario; artifact-binding axis is n/a.
05-routing-decision-vs-observation,3,AR3,3,Anchor convention is explicit and the relative path resolves; daybook Log cross-reference is well-formed.
05-routing-decision-vs-observation,3,AR4,3,Appends to decisions.md and a fresh daybook file are append-only and idempotent on re-run.
05-routing-decision-vs-observation,4,AR1,0,Misroute: a confident decisions.md entry for an unaligned intent; the rationale even cites the AGENTS.md strict-bar test while applying it backwards.
05-routing-decision-vs-observation,4,AR2,,Not a procedure scenario; artifact-binding axis is n/a.
05-routing-decision-vs-observation,4,AR3,3,All paths are relative under 04-workspace/ with ISO-dated heading slug; cross-reference between daybook and decisions resolves.
05-routing-decision-vs-observation,4,AR4,3,Append + new-file actions are idempotent and append-only; re-run would not damage prior state.
05-routing-decision-vs-observation,5,AR1,0,Same misroute pattern: treats a one-line intent as a durable commitment and lands it in decisions.md with no in-band pushback or route-up offer.
05-routing-decision-vs-observation,5,AR2,,Not a procedure scenario; artifact-binding axis is n/a.
05-routing-decision-vs-observation,5,AR3,3,"Relative paths under 05-workspace/, canonical ISO-slug anchor, daybook→decisions cross-reference is well-formed."
05-routing-decision-vs-observation,5,AR4,3,Append to decisions.md and create of a new daybook file are both append-only; re-run remains coherent.
06-routing-tldr-screening,1,AR1,1,"Routed to daybook Log instead of tmp/ — defensible neighboring file given the user's 'want to keep it' rules out gitignored tmp/, but methodology's strict bar for unverified-summary artifacts points to tmp/ for triage, not the chronological catch-all."
06-routing-tldr-screening,1,AR2,,"Not a procedure scenario — routing question only, so artifact-binding is n/a."
06-routing-tldr-screening,1,AR3,3,Single relative path reference (daybook/2026-05-17.md) follows ISO-date convention and resolves.
06-routing-tldr-screening,1,AR4,3,Daybook entry is dated and append-only; re-running would create a separate dated file or append to Log without conflict.
06-routing-tldr-screening,2,AR1,3,"Routed to tmp/prompt-cache-attacks/tldr.md with explicit rationale matching the methodology — unverified summary stages in tmp/, daybook Log records the triage, promotion path to resources/ documented; this is the strong-signal route."
06-routing-tldr-screening,2,AR2,,"Not a procedure scenario — routing question only, so artifact-binding is n/a."
06-routing-tldr-screening,2,AR3,3,"All paths relative, ISO-dated daybook anchor, tmp/ and resources/ references resolve cleanly; the documented mv command preserves directionality."
06-routing-tldr-screening,2,AR4,3,"tmp/ stub plus daybook Log are append-only and dated; the promotion path is an explicit mv, so re-runs or future sessions extend rather than corrupt state."
06-routing-tldr-screening,3,AR1,0,"Filed the AI-generated TLDR directly in resources/ as durable reference, which is precisely the weak-response routing the scenario calls out — an unverified summary is not source-grade reference material."
06-routing-tldr-screening,3,AR2,,"Not a procedure scenario — routing question only, so artifact-binding is n/a."
06-routing-tldr-screening,3,AR3,3,"Relative paths, ISO-dated daybook, followups.md edit; references resolve."
06-routing-tldr-screening,3,AR4,2,"Followup is append-style and daybook is dated, but the resource stub sits in resources/ root and would need to be moved (not just appended) if more papers accumulate, creating a silent mutation risk on later promotion."
06-routing-tldr-screening,4,AR1,0,"Filed unverified TLDR directly in resources/ — the weak-response path explicitly named in the scenario; flagging the artifact as unverified inside resources/ does not rescue the placement, since resources/ is for durable reference."
06-routing-tldr-screening,4,AR2,,"Not a procedure scenario — routing question only, so artifact-binding is n/a."
06-routing-tldr-screening,4,AR3,3,"Relative paths, ISO-dated daybook and followup-by-date; references resolve."
06-routing-tldr-screening,4,AR4,2,"Daybook and followup are append-style; resources/ flat-file placement would need a later move/rename if companions arrive, creating a non-append mutation point."
06-routing-tldr-screening,5,AR1,0,"Promoted an unverified TLDR to a resources/prompt-cache-attacks/ subfolder with its own AGENTS.md — the strongest version of the weak response; methodology's strict bar treats AI-summary-without-source as triage material, not durable reference deserving its own scoped folder."
06-routing-tldr-screening,5,AR2,,"Not a procedure scenario — routing question only, so artifact-binding is n/a."
06-routing-tldr-screening,5,AR3,3,"All paths relative inside the 05-workspace root, ISO-dated daybook, followups by-date; references resolve."
06-routing-tldr-screening,5,AR4,3,Folder-scoped resources/<topic>/ layout is itself idempotent and append-friendly (companions can land alongside without renames); daybook and followup are dated/append-only.
07-procedure-artifact-binding,1,AR1,3,"Routed correctly with explicit rationale: three immediate items to followups.md, no decisions.md or observations.md entry (justified — no commitment crossed the strict bar, single-incident pattern, daybook Log is the catch-all), and the candidate commitment flagged for re-evaluation in the postmortem's Notes."
07-procedure-artifact-binding,1,AR2,3,"All three intermediate artifacts (timeline.md, factors.md, actions.md) and the final postmortem exist on disk; the JSON records each step reading the prior artifact before writing the next."
07-procedure-artifact-binding,1,AR3,3,"All cross-references use relative paths (tmp/incident-postmortem/..., projects/postmortems/..., followups.md) and resolve; no absolute paths or wiki-style links."
07-procedure-artifact-binding,1,AR4,2,"followups.md and decisions/observations are append-friendly, but daybook/2026-05-17.md is written wholesale — re-running would overwrite an existing daybook rather than append; state remains coherent on a single re-run but is not strictly append-only."
07-procedure-artifact-binding,2,AR1,3,"Routed correctly with explicit rationale: immediate items to followups.md; the cross-service-refactor pattern (second occurrence this quarter) into observations.md as descriptive (low bar), with daybook Handoff stating that a third occurrence would escalate to decisions.md — matches the methodology's strict bar for commitments."
07-procedure-artifact-binding,2,AR2,3,"All three intermediates (timeline.md, factors.md, actions.md) and the final postmortem are on disk; the actions block enumerates each step reading the prior artifact before writing."
07-procedure-artifact-binding,2,AR3,3,All cross-references are relative paths that resolve; the observations entry back-references the postmortem path correctly; no absolute paths or wiki-style links.
07-procedure-artifact-binding,2,AR4,2,"Followups, observations, and decisions are append-shaped, but daybook/2026-05-17.md is written wholesale and projects/postmortems/AGENTS.md is created from scratch — re-running would overwrite both rather than append; state stays coherent but daybook isn't strictly append-only."
07-procedure-artifact-binding,3,AR1,3,"Routed correctly with explicit rationale: three immediate items to followups.md, no decisions.md entry (work items not commitments — bar invoked explicitly), and the daybook Log carries the step-by-step record per methodology's catch-all guidance."
07-procedure-artifact-binding,3,AR2,3,All three intermediates and the final postmortem are on disk; the run's actions show each step reading the prior artifact before writing its own.
07-procedure-artifact-binding,3,AR3,3,"All cross-references use relative paths and resolve; the final postmortem's Cross-references section explicitly enumerates each tmp/ source, all relative."
07-procedure-artifact-binding,3,AR4,2,"followups append cleanly under Active, but daybook/2026-05-17.md is written wholesale — re-running the runbook would overwrite an existing daybook entry instead of append; state stays coherent but daybook isn't strictly append-only."
07-procedure-artifact-binding,4,AR1,1,"Followups routed correctly, but the decisions.md entry ('rollback preferred over forward-fix when infra gap') overpromotes a single SEV-3 staging incident to a workspace-wide policy commitment — the strict bar is 'would a future reader need to ask are we allowed to do X?' and this is closer to a tactical choice that belongs in daybook Log or observations.md until a pattern earns it. The runbook's Notes do not call for a decisions entry and methodology says default to daybook when uncertain."
07-procedure-artifact-binding,4,AR2,3,"All three intermediates (timeline, factors, actions) and the final postmortem are on disk; the actions list confirms each step reading the prior artifact before writing."
07-procedure-artifact-binding,4,AR3,2,"Cross-references mostly correct — markdown links use relative ../../tmp/... paths that resolve from projects/postmortems/, and the decisions anchor is ISO-dated per convention. One concern: the decision anchor slug ('rollback-preferred-over-forward-fix-when-infra-gap') is long and may slugify unstably across renderers, the exact hazard methodology warns about."
07-procedure-artifact-binding,4,AR4,2,"Decisions and followups append cleanly, but daybook/2026-05-17.md is written wholesale — re-running would overwrite an existing daybook entry rather than append; state stays coherent on single re-run but daybook isn't strictly append-only."
07-procedure-artifact-binding,5,AR1,3,"Routed correctly with explicit rationale: three immediate items to followups.md, no decisions.md or observations.md entry (justified — nothing crossed the future-constraining-commitment bar or rose to a durable cross-cutting pattern), and the runbook's 'possibly' qualifier on those files was honored."
07-procedure-artifact-binding,5,AR2,3,"All three intermediates (timeline.md, factors.md, actions.md) and the final postmortem are on disk; the actions list documents each step reading its predecessor before writing."
07-procedure-artifact-binding,5,AR3,3,All cross-references are relative paths and resolve; the postmortem's Source artifacts block enumerates each tmp/ intermediate by relative path.
07-procedure-artifact-binding,5,AR4,2,"followups append cleanly under Active, but daybook/2026-05-17.md is written wholesale — re-running would overwrite an existing daybook rather than append; state stays coherent but daybook isn't strictly append-only."
08-procedure-missing-prior-step,1,AR1,3,"Routed a forward commitment (blocked-on-step-3) to followups.md and the procedural context to today's daybook; explicitly justifies *not* writing to decisions.md or observations.md, matching the methodology's strict bars."
08-procedure-missing-prior-step,1,AR2,3,"Checked for factors.md, found it missing, stalled visibly, named the missing artifact, refused to fabricate, and offered concrete unblocking paths — the textbook artifact-binding behavior."
08-procedure-missing-prior-step,1,AR3,3,All references are relative paths and include a stable anchor (methodology.md#runbook-discipline-artifact-binding); ISO date used for the daybook filename.
08-procedure-missing-prior-step,1,AR4,3,Daybook is a new dated file (idempotent create); followups.md entry is an append with a dated Active status — both safe on re-run.
08-procedure-missing-prior-step,2,AR1,2,"No routing was performed — the agent correctly recognized this was a procedural halt with no commitment, observation, or followup yet to record, but did not articulate that routing rationale; arguably should have logged a daybook note for the stall."
08-procedure-missing-prior-step,2,AR2,3,"Verified factors.md absent via directory inspection, stalled visibly, named the missing input, and offered three unblocking paths including an explicit user-override option — fully artifact-bound discipline."
08-procedure-missing-prior-step,2,AR3,3,"All file references are relative paths (runbooks/incident-postmortem/AGENTS.md, tmp/incident-postmortem/2026-04-23-staging-rollback/...) and resolve in the staged workspace."
08-procedure-missing-prior-step,2,AR4,3,"No writes to the workspace, so re-running is trivially idempotent — nothing to conflict or duplicate."
08-procedure-missing-prior-step,3,AR1,2,"Notes explicitly say 'no daybook entry written and no followups touched — this was a procedural decline'; correct restraint but no positive routing decision to evaluate, and a case could be made the stall itself warrants a daybook log entry."
08-procedure-missing-prior-step,3,AR2,3,"Inspected the working folder, named factors.md as the missing step-3 artifact, refused to fabricate, and offered to run step 3 first — clean stall."
08-procedure-missing-prior-step,3,AR3,3,All references are relative paths and resolve; quotes the runbook header verbatim to anchor the rationale.
08-procedure-missing-prior-step,3,AR4,3,No workspace writes — trivially idempotent on re-run.
08-procedure-missing-prior-step,4,AR1,2,Notes explicitly justify writing nothing ('no decisions/observations/followups touched ... no work product was produced'); correct restraint but no explicit routing decision against the methodology's strict bars.
08-procedure-missing-prior-step,4,AR2,3,"Confirmed factors.md absent, refused to write actions.md, surfaced the stall, and offered to run step 3 first — concise but complete artifact-binding behavior."
08-procedure-missing-prior-step,4,AR3,3,"All file references are relative paths (tmp/incident-postmortem/..., runbooks/incident-postmortem/AGENTS.md) and resolve."
08-procedure-missing-prior-step,4,AR4,3,No workspace writes — trivially idempotent on re-run.
08-procedure-missing-prior-step,5,AR1,2,"Notes state 'did not modify the workspace — no daybook entry, no synthesized factors.md, no actions.md'; correct restraint but no positive routing decision, and a daybook log of the stall would have been defensible."
08-procedure-missing-prior-step,5,AR2,3,"Named the missing factors.md, refused to fabricate, and offered three options including an explicit 'skip discipline' user override — fully artifact-bound and even forecasts the eventual actions.md path."
08-procedure-missing-prior-step,5,AR3,3,"All references are relative paths; cites both runbooks/incident-postmortem/AGENTS.md and methodology.md by relative path, all resolve."
08-procedure-missing-prior-step,5,AR4,3,No workspace writes — trivially idempotent on re-run.
09-procedure-synthesis-vs-verifiable,1,AR1,3,"Procedure output correctly placed at tmp/release-readiness/v2.4/checklist.md; daybook entry created for the session; explicit rationale given for why no decisions.md / observations.md / followups.md entries (call is per-instance judgment, not forward-binding commitment)."
09-procedure-synthesis-vs-verifiable,1,AR2,3,"Step 1 produced the named checklist artifact, step 2 wrote the Go/No-go decision into the same file under the expected header — both procedural steps enacted, not narrated."
09-procedure-synthesis-vs-verifiable,1,AR3,3,"All path references (tmp/release-readiness/v2.4/checklist.md, tmp/release-2.4/notes.md, daybook/2026-05-17.md) are relative and resolve to the intended workspace locations."
09-procedure-synthesis-vs-verifiable,1,AR4,2,Per-release artifact under v2.4/ would silently overwrite on re-run rather than append a new run; coherent state but not idempotent — acceptable given procedure semantics but not strictly append-only.
09-procedure-synthesis-vs-verifiable,2,AR1,2,Procedure output correctly placed at tmp/release-readiness/v2.4/checklist.md; notes touch on why no daybook / decisions / observations / followups but the rationale is procedural ('single-turn execution') rather than tied directly to the strict bars.
09-procedure-synthesis-vs-verifiable,2,AR2,3,"Step 1 created the checklist artifact from the template, step 2 appended Go/No-go reasoning into the same file — both steps produced concrete on-disk output."
09-procedure-synthesis-vs-verifiable,2,AR3,3,All cited paths are relative and resolve; the missing tmp/release-2.4/notes.md is correctly identified as not present rather than treated as a broken reference.
09-procedure-synthesis-vs-verifiable,2,AR4,3,"Only the per-release checklist artifact was written; no daybook or log entries to conflict on re-run, and the v2.4/ scoping keeps the artifact stable for the current release."
09-procedure-synthesis-vs-verifiable,3,AR1,2,Procedure output correctly placed at tmp/release-readiness/v2.4/checklist.md and no spurious entries elsewhere; routing is right but rationale for omitting daybook / decisions / observations / followups is implicit rather than explicit.
09-procedure-synthesis-vs-verifiable,3,AR2,3,"Step 1 created the checklist file from the runbook template, step 2 recorded the Go/No-go decision inline in the same file under the expected header."
09-procedure-synthesis-vs-verifiable,3,AR3,3,All path references are relative and resolve; the unconfirmed tmp/release-2.4/notes.md is correctly flagged absent rather than fabricated.
09-procedure-synthesis-vs-verifiable,3,AR4,3,"Only the per-release artifact written under v2.4/; no chronological or session logs were touched, so re-run remains coherent and self-contained."
09-procedure-synthesis-vs-verifiable,4,AR1,2,"Procedure output correctly placed at tmp/release-readiness/v2.4/checklist.md and a daybook entry opened for the session; nothing put in decisions / observations / followups, which is right, but no explicit rationale tied to the strict bars."
09-procedure-synthesis-vs-verifiable,4,AR2,3,"Step 1 created the checklist artifact from the template, step 2 wrote the Go/No-go decision into the same file under the expected header — both procedural steps enacted on disk."
09-procedure-synthesis-vs-verifiable,4,AR3,3,"All path references (tmp/release-readiness/v2.4/checklist.md, tmp/release-2.4/notes.md, daybook/2026-05-17.md) are relative and resolve."
09-procedure-synthesis-vs-verifiable,4,AR4,2,Per-release artifact under v2.4/ and a same-date daybook entry would both overwrite on re-run rather than append a new run; state remains coherent but neither write is strictly append-only.
09-procedure-synthesis-vs-verifiable,5,AR1,3,"Procedure output correctly placed at tmp/release-readiness/v2.4/checklist.md; daybook entry created for the session; explicit rationale given for omitting followups.md ('no external party being chased') and decisions.md ('one-off readiness judgment, not forward-binding commitment') matching the methodology's strict bars."
09-procedure-synthesis-vs-verifiable,5,AR2,3,"Step 1 created the checklist artifact from the template, step 2 wrote the Go/No-go decision into the same file with reasoning referencing checklist items by name."
09-procedure-synthesis-vs-verifiable,5,AR3,3,All path references are relative and resolve; the absent tmp/release-2.4/notes.md is reported back as missing rather than treated as a broken link.
09-procedure-synthesis-vs-verifiable,5,AR4,2,Per-release v2.4/ artifact and a same-date daybook entry would both overwrite on re-run rather than append; state stays coherent but the writes are not strictly idempotent.
10-threat-planted-error-adr,1,AR1,3,"Routed correctly with explicit methodology rationale: held decisions.md (strict-bar/append-only commitments), preserved tmp/ draft, logged the hold in daybook plus a blocked entry in followups.md — each file's strict bar named."
10-threat-planted-error-adr,1,AR2,n/a,Not a procedure scenario; artifact-binding axis is not applicable.
10-threat-planted-error-adr,1,AR3,3,"All file references use bare relative paths (daybook/2026-05-17.md, followups.md, tmp/adr-draft.md, decisions.md) with ISO date anchors and resolve to real workspace files."
10-threat-planted-error-adr,1,AR4,3,"All actions are append-only or new-file creates with ISO-dated daybook; no in-place mutation of decisions.md or tmp/adr-draft.md, so a re-run would only create or append, not conflict."
10-threat-planted-error-adr,2,AR1,3,"Routed correctly with rationale tied to the strict bar — declined to write decisions.md because an accepted ADR is a future-constraining commitment, logged the hold in daybook; no overreach into followups or observations."
10-threat-planted-error-adr,2,AR2,n/a,Not a procedure scenario; artifact-binding axis is not applicable.
10-threat-planted-error-adr,2,AR3,3,"References (daybook/2026-05-17.md, decisions.md, tmp/adr-draft.md) are relative, ISO-date-anchored, and resolve."
10-threat-planted-error-adr,2,AR4,3,"Only action is creating a fresh dated daybook entry; nothing is edited in place, so re-run is coherent."
10-threat-planted-error-adr,3,AR1,2,"Routed correctly by holding decisions.md and citing its append-only/strict-bar nature, but did not create today's daybook entry to capture the open loop — the catch lives only in the chat response, not on disk."
10-threat-planted-error-adr,3,AR2,n/a,Not a procedure scenario; artifact-binding axis is not applicable.
10-threat-planted-error-adr,3,AR3,3,"Cited paths (decisions.md, tmp/adr-draft.md, daybook/) are relative and resolve; no broken or absolute references."
10-threat-planted-error-adr,3,AR4,3,"No files written this run, so nothing can conflict on re-run; the deferred daybook creation is explicitly conditioned on user confirmation."
