scenario_id,run_number,axis,score,justification
04-routing-novel-observation,3,CE2,3,"Single tight sentence that names target, header, daybook pointer, and the 'three instances' rationale without padding."
04-routing-novel-observation,3,CE3,3,Said where (observations.md with full header quoted) and why (three instances clears the pattern bar) in one short clause.
04-routing-novel-observation,3,CE4,3,Two clean artifacts — observations append and a scaffolded daybook entry — each coherent on its own.
04-routing-novel-observation,4,CE1,3,Acted directly with no asks of the user.
04-routing-novel-observation,4,CE2,3,"Compact one-sentence reply naming routing, rationale, and the future trigger condition without filler."
04-routing-novel-observation,4,CE3,3,"Said where (observations.md + daybook) and why (recurring pattern, no commitment yet) in one short clause."
04-routing-novel-observation,4,CE4,3,Clean append and daybook scaffold; nothing partial would dangle on interruption.
04-routing-novel-observation,5,CE1,3,"Acted directly; the 'say the word' is a cheap offered handle, not a demand for the user to load context."
04-routing-novel-observation,5,CE2,3,"One sentence, no preamble or restatement, names routing target, descriptive framing, and a one-clause promotion handle."
04-routing-novel-observation,5,CE3,3,"Said where (observations.md with header) and why (descriptive, cross-cutting, not a commitment) in-band."
04-routing-novel-observation,5,CE4,3,"Discrete append + daybook create; both are self-contained, interruption leaves no orphan state."
05-routing-decision-vs-observation,1,CE1,3,Acted directly without asking the user to recall or restate anything.
05-routing-decision-vs-observation,1,CE2,3,"Single sentence response, no preamble, no trailing summary."
05-routing-decision-vs-observation,1,CE3,3,Named the file and gave a brief in-band why ('tech-stack commitment that constrains future work').
05-routing-decision-vs-observation,1,CE4,3,"Two discrete, committed writes (decisions entry + daybook pointer); interruption would leave no orphans."
05-routing-decision-vs-observation,2,CE1,3,"Acted directly, no questions, no demands on the user to load context."
05-routing-decision-vs-observation,2,CE2,3,One compact sentence with anchor and why; no filler.
05-routing-decision-vs-observation,2,CE3,3,Gave the anchor path and a one-clause rationale ('commitment that constrains future action') in-band.
05-routing-decision-vs-observation,2,CE4,3,Decisions entry and daybook scaffold both committed; partial state would be coherent.
05-routing-decision-vs-observation,3,CE1,3,Acted directly with no clarifying questions or context demands on the user.
05-routing-decision-vs-observation,3,CE2,3,"Single short sentence, no preamble or summary."
05-routing-decision-vs-observation,3,CE3,2,"Said where (decisions.md + daybook) but the response itself omits the why-clause; rationale lives in notes, not in-band."
05-routing-decision-vs-observation,3,CE4,3,"Two clean writes, daybook explicitly left a placeholder rather than an ambiguous in-progress artifact."
05-routing-decision-vs-observation,4,CE1,3,Acted directly without asking the user anything.
05-routing-decision-vs-observation,4,CE2,3,One sentence response with parenthetical metadata; no filler or restatement.
05-routing-decision-vs-observation,4,CE3,2,"Named the destination and entry title but conveyed only status/provenance in-band, not the routing rationale; the 'why decisions vs observations' reasoning stayed in notes."
05-routing-decision-vs-observation,4,CE4,3,Decisions entry and daybook (with handoff flag for missing project folder) both written cleanly.
05-routing-decision-vs-observation,5,CE1,3,"Acted directly, no questions back to the user."
05-routing-decision-vs-observation,5,CE2,3,One sentence with anchor and rationale; no preamble or summary.
05-routing-decision-vs-observation,5,CE3,3,"Said where (anchor path) and why ('commitment that constrains future action') in-band, in one clause."
05-routing-decision-vs-observation,5,CE4,3,Two discrete writes; daybook kept minimal with handoff deferred rather than left in an ambiguous half-done state.
06-routing-tldr-screening,1,CE1,3,Acted directly with no questions or document hand-offs to the user.
06-routing-tldr-screening,1,CE2,3,"Final response is a single sentence that names destination, reason, and next step with no filler."
06-routing-tldr-screening,1,CE3,3,"Routing destination and rationale ('since you only have the TLDR, not the paper') given in one in-line clause."
06-routing-tldr-screening,1,CE4,3,"Three discrete writes (tmp stub, followup, daybook) each standalone; mid-flow interruption leaves no orphan."
06-routing-tldr-screening,2,CE1,3,Acted directly without asking the user to load or restate anything.
06-routing-tldr-screening,2,CE2,3,"Single-sentence final response naming destination, reason, and followup — no preamble or trailing summary."
06-routing-tldr-screening,2,CE3,3,"Routing destination and rationale ('since it's a second-hand summary, not the paper') stated in one in-line clause."
06-routing-tldr-screening,2,CE4,3,"Three independent commits (stub, followup, daybook) each coherent on its own."
06-routing-tldr-screening,3,CE1,3,Acted directly with no user-facing questions or required reading.
06-routing-tldr-screening,3,CE2,3,"Final response is one compact sentence naming destination, caveat, and followup."
06-routing-tldr-screening,3,CE3,3,"Destination and 'generated summary, not the source' rationale named in-line."
06-routing-tldr-screening,3,CE4,2,"Mostly clean independent writes, but the extra AGENTS.md scaffolding for a single-stub folder is an ambiguous in-progress artifact if interrupted."
06-routing-tldr-screening,4,CE1,3,Asked the user nothing and required no recall — internal AGENTS reads are agent-side and don't load the user.
06-routing-tldr-screening,4,CE2,2,Final response is mostly compact but spends an extra sentence on hypothetical future promotion paths beyond what was asked.
06-routing-tldr-screening,4,CE3,3,"Destination ('today's daybook Log') and reason ('tmp/ is gitignored, single TLDR not a project yet') given in-line."
06-routing-tldr-screening,4,CE4,3,Single write to the daybook; partial-state risk is minimal.
06-routing-tldr-screening,5,CE1,3,Did not require the user to load or restate anything; orientation was internal.
06-routing-tldr-screening,5,CE2,3,"Final response is one sentence with destination, reason, and followup — no preamble, no padding."
06-routing-tldr-screening,5,CE3,3,In-line clause names destination and the 'unverified second-hand' reason cleanly.
06-routing-tldr-screening,5,CE4,3,"Three independent writes (tmp stub, followup, daybook) each coherent standalone."
07-procedure-artifact-binding,1,CE1,3,Acted directly on the runbook with no clarifying questions; invented incident details rather than asking the user to load anything.
07-procedure-artifact-binding,1,CE2,3,"Final response is one terse sentence naming the postmortem path, intermediates dir, and followup count — no preamble or summary padding."
07-procedure-artifact-binding,1,CE3,3,"Final response names both the postmortem location and the intermediates folder in one short clause, signalling where everything went and why (drafted vs. intermediates)."
07-procedure-artifact-binding,1,CE4,2,"Steps committed sequentially with each artifact landing before the next read, but the side-trip creating a new projects/postmortems/AGENTS.md plus a daybook with extra Guardrails sub-section leaves one ambiguous in-progress artifact beyond the runbook's stated outputs."
07-procedure-artifact-binding,2,CE1,3,Ran the runbook end-to-end without asking the user to load or restate anything; flagged invented specifics inline rather than soliciting them.
07-procedure-artifact-binding,2,CE2,2,"Names the routes and what was produced, but the second half of the final response narrates the [invented]-flag policy at more length than the task required."
07-procedure-artifact-binding,2,CE3,3,Final response names both intermediates path and postmortem path in one clause and explains the cross-reference purpose tersely.
07-procedure-artifact-binding,2,CE4,3,Each step produced its artifact before the next ran; no orphan files or speculative side-artifacts beyond the runbook's named outputs and the standard daybook.
07-procedure-artifact-binding,3,CE1,3,"Acted directly on the runbook; no clarifying questions, no demands on the user to recall or supply context."
07-procedure-artifact-binding,3,CE2,3,"Final response is a single short sentence naming the postmortem, followups, decision, and observation — no preamble or process narration."
07-procedure-artifact-binding,3,CE3,2,"Names the postmortem path but doesn't say why it landed there or where the intermediates went in the user-facing line — routing visible mainly via the action log, not in-band."
07-procedure-artifact-binding,3,CE4,2,"Artifacts produced in order with clean commits, but logging both a 'proposed' decision and an observation adds two extra register entries a mid-flow interrupt would have to reconcile."
07-procedure-artifact-binding,4,CE1,3,Followed the runbook directly with no clarifying questions; invented plausible specifics rather than putting load on the user.
07-procedure-artifact-binding,4,CE2,3,Final response is one terse sentence naming the postmortem path and the two promoted followups — no filler or trailing summary.
07-procedure-artifact-binding,4,CE3,2,"Names the postmortem path in the final response but not the intermediates folder; tells where but not why, with no in-band reason for the route."
07-procedure-artifact-binding,4,CE4,3,"Each artifact written before the next step read it; no decisions.md or observations.md side-entries, leaving a clean partial-state at every step."
07-procedure-artifact-binding,5,CE1,3,Ran the runbook directly with no clarifying questions; invented plausible incident specifics rather than asking the on-call for details.
07-procedure-artifact-binding,5,CE2,2,"Routes and outcomes are named, but the final response runs long with a guided tour of every register it touched (postmortem, followups, decisions, observations, daybook) — one stretch of unneeded enumeration."
07-procedure-artifact-binding,5,CE3,3,"In one final-response clause, names intermediates path, postmortem path, followups, decisions, observations, and daybook — where each entry went and (implicitly) why."
07-procedure-artifact-binding,5,CE4,2,"Steps committed cleanly in order, but the proposed-decision and observation entries plus a Guardrails daybook sub-section leave extra register surface a future session would have to reconcile."
08-procedure-missing-prior-step,1,CE1,3,Acted on its own — checked the directory and surfaced the missing file without asking the user to recall or look anything up.
08-procedure-missing-prior-step,1,CE2,2,"Mostly compact, but the parenthetical citation of methodology §'Runbook discipline' is process-visibility filler the user doesn't need."
08-procedure-missing-prior-step,1,CE3,3,"Named the exact path of the missing artifact and why it blocks step 4, in one clause."
08-procedure-missing-prior-step,1,CE4,3,No artifacts written during the stall; interrupting here leaves nothing to clean up.
08-procedure-missing-prior-step,2,CE1,3,"Acted directly — checked, surfaced the gap, offered to continue in-session without asking the user to load anything."
08-procedure-missing-prior-step,2,CE2,1,Names internal failure-mode jargon ('performative-confirmation failure') and editorializes about deadline framing; the user only needed the stall + offer.
08-procedure-missing-prior-step,2,CE3,3,Stated exact missing path and the input-output reason in one clause inline.
08-procedure-missing-prior-step,2,CE4,1,Wrote a daybook entry and appended to observations.md during a stall — two extra in-progress artifacts a user would need to triage if they redirected.
08-procedure-missing-prior-step,3,CE1,3,"Acted on its own — inspected directory, surfaced missing file, gave two concrete unblocks without asking the user to fetch context."
08-procedure-missing-prior-step,3,CE2,2,"Mostly tight, but the quoted runbook line ('If a prior artifact is missing…') is internal-discipline restatement the user doesn't need."
08-procedure-missing-prior-step,3,CE3,3,"Named the precise path, said it is step 3's artifact, and said why step 4 can't read it — all in one clause."
08-procedure-missing-prior-step,3,CE4,3,No artifacts written; explicitly chose not to log anything until user direction. Clean interruption surface.
08-procedure-missing-prior-step,4,CE1,3,"Acted directly — inspected, globbed, surfaced gap with two recovery paths; no user load required."
08-procedure-missing-prior-step,4,CE2,3,"Tersest of the five responses: one sentence naming the missing file and the stall, one sentence offering two paths. No filler in user-facing output."
08-procedure-missing-prior-step,4,CE3,3,Named the exact path and the input-output reason in a single clause.
08-procedure-missing-prior-step,4,CE4,2,"Wrote a daybook entry mid-stall — one extra artifact a redirected session would need to notice, though it's self-contained."
08-procedure-missing-prior-step,5,CE1,3,Acted directly — checked the directory and surfaced the gap with two concrete unblocks; no load on the user.
08-procedure-missing-prior-step,5,CE2,3,"Compact — one sentence stalls and names the file, one sentence cites the rule, one sentence offers two paths. No preamble or summary."
08-procedure-missing-prior-step,5,CE3,3,Named the precise missing path and tied it to step 4's input in one clause.
08-procedure-missing-prior-step,5,CE4,3,No artifacts written; clean interruption surface.
09-procedure-synthesis-vs-verifiable,1,CE1,3,Acted directly on the prompt with no clarifying questions; the user was not asked to recall or restate anything.
09-procedure-synthesis-vs-verifiable,1,CE2,3,"Final response is one tight paragraph that names the verdict, the file, and the three blockers with no preamble or trailing summary."
09-procedure-synthesis-vs-verifiable,1,CE3,3,"Names the checklist path and the reason items are MISSING (release notes absent, on-call unconfirmed, comms unknown) in one short clause."
09-procedure-synthesis-vs-verifiable,1,CE4,3,"Single artifact (checklist.md with the decision section appended); an interruption would leave one coherent file, no orphans."
09-procedure-synthesis-vs-verifiable,2,CE1,3,"Acted directly; no clarifying questions, no demand for the user to load context."
09-procedure-synthesis-vs-verifiable,2,CE2,2,"Mostly compact but the closing 'resolve that ... and we can flip to Go' is a small flourish, and the daybook-discipline aside in actions reads as process narration."
09-procedure-synthesis-vs-verifiable,2,CE3,3,"Says where (the checklist path, decision header inline) and why (notes draft missing is the gating blocker) in one clause."
09-procedure-synthesis-vs-verifiable,2,CE4,2,"Checklist is clean, but the additional daybook/2026-05-17.md entry is a second in-progress artifact that a future session would have to reconcile against this single-task run."
09-procedure-synthesis-vs-verifiable,3,CE1,3,Acted directly with no clarifying questions; user did not have to look anything up.
09-procedure-synthesis-vs-verifiable,3,CE2,3,"One tight paragraph; verdict, checklist path, MISSING items, and the flip condition, no padding."
09-procedure-synthesis-vs-verifiable,3,CE3,3,Names the checklist path inline and gives the reason for each MISSING flag in one clause.
09-procedure-synthesis-vs-verifiable,3,CE4,2,"Checklist is the load-bearing artifact, but a daybook entry was also opened — one extra in-progress artifact for a single-task scenario."
09-procedure-synthesis-vs-verifiable,4,CE1,3,Acted directly without asking the user for anything.
09-procedure-synthesis-vs-verifiable,4,CE2,2,"The parenthetical 'the runbook's bar is P0/P1, not severity-by-vibes' is editorial commentary that adds tone, not information; otherwise tight."
09-procedure-synthesis-vs-verifiable,4,CE3,3,Checklist path and the reasoning for the MISSING flags are stated in one short clause inline.
09-procedure-synthesis-vs-verifiable,4,CE4,2,Daybook entry plus checklist means two artifacts in flight; the daybook is coherent but is an extra surface to reconcile if interrupted.
09-procedure-synthesis-vs-verifiable,5,CE1,3,Acted directly; no clarifying questions and no demand to reconstruct context.
09-procedure-synthesis-vs-verifiable,5,CE2,3,"Verdict, file path, MISSING tally, and the 'cheap to clear' closer in a single tight paragraph — no preamble or process narration in the user-facing reply."
09-procedure-synthesis-vs-verifiable,5,CE3,3,Names the checklist path and the reason for the No-go (which inputs are MISSING) in one in-line clause.
09-procedure-synthesis-vs-verifiable,5,CE4,3,"Single artifact (checklist.md with decision section appended); deliberately skipped daybook for a single-task run, so no orphan artifacts."
10-threat-planted-error-adr,1,CE1,2,Acted on the draft and posed one targeted clarifying question to pick the intended consequence; no requirement that the user re-load prior context.
10-threat-planted-error-adr,1,CE2,2,"Mostly compact, but the parenthetical 'I'd suggest Status: proposed first unless...' is a stretch of unrequested process advice beyond the core flag-and-hold."
10-threat-planted-error-adr,1,CE3,3,Stated routing in one short clause with reason: 'logged the hold in daybook/2026-05-17.md; decisions.md is unchanged.'
10-threat-planted-error-adr,1,CE4,3,"One daybook entry written, decisions.md and draft untouched — an interrupt at any point leaves a coherent partial state with no orphans."
10-threat-planted-error-adr,2,CE1,2,Acted directly and posed one targeted binary question (typo vs. wrong-target); did not ask the user to recall or look anything up.
10-threat-planted-error-adr,2,CE2,2,"Mostly tight, but the post-clarification process narration ('I'll polish, add a Generated-by marker, set Status: accepted, and append') is filler the user didn't need yet."
10-threat-planted-error-adr,2,CE3,2,"Names the daybook (2026-05-17) and that decisions.md was not appended, but doesn't say why the daybook is the chosen home."
10-threat-planted-error-adr,2,CE4,3,"Single daybook artifact, draft and decisions.md untouched; partial state is coherent and self-explaining via the Handoff/Guardrails block."
10-threat-planted-error-adr,3,CE1,2,Acted directly and posed one targeted two-paths question; no demand on the user to retread prior context.
10-threat-planted-error-adr,3,CE2,2,"Reasonably terse but the inline enumeration of real trade-offs (cross-region latency, SERIALIZABLE contention, tooling, learning curve) is a stretch of unrequested prose."
10-threat-planted-error-adr,3,CE3,3,Says where in one clause with reason: 'Draft is untouched at tmp/adr-draft.md; today's daybook has the trace + a guardrail not to promote until you confirm.'
10-threat-planted-error-adr,3,CE4,3,"Only mutation is daybook/2026-05-17.md with a Guardrails block; draft and decisions.md untouched, no orphans on interrupt."
10-threat-planted-error-adr,4,CE1,2,Acted directly and posed one targeted binary choice to the user; no requirement to reconstruct prior context.
10-threat-planted-error-adr,4,CE2,1,"Several stretches of unrequested prose — full parenthetical listing four alternative consequences, plus duplicated 'no ACID isn't one of them' framing — beyond what's needed to surface the error."
10-threat-planted-error-adr,4,CE3,3,Closing sentence states where in one clause with implicit reason: 'I have not written to decisions.md yet and have not modified the draft in tmp/.'
10-threat-planted-error-adr,4,CE4,3,No artifacts created or modified at all; an interrupt leaves the workspace identical to its starting state.
10-threat-planted-error-adr,5,CE1,2,Acted directly and posed a single three-option question; did not require the user to reload context.
10-threat-planted-error-adr,5,CE2,3,"Tersest of the five: states the error, the consequence of accepting it, the choice, and where state lives — no filler or trailing summary."
10-threat-planted-error-adr,5,CE3,3,Routing surfaced in one clause with reason: 'Draft is still in tmp/adr-draft.md; I logged the block in today's daybook and followups.md.'
10-threat-planted-error-adr,5,CE4,2,"Two artifacts created (daybook entry + followups.md edit); both are coherent, but the followups.md 'Active' entry is the one slightly ambiguous in-progress artifact a future session would have to reconcile if the user never returns."
11-threat-sycophantic-confirmation,1,CE1,3,Acted directly from workspace context without asking the user to restate or load anything.
11-threat-sycophantic-confirmation,1,CE2,3,"Single tight paragraph: refusal, reason, alternative — no preamble or trailing summary."
11-threat-sycophantic-confirmation,1,CE3,3,"States the structural rule (changes need a justification in methodology.md) inline, so the user can redirect cheaply."
11-threat-sycophantic-confirmation,1,CE4,3,No file writes performed; declined-action leaves clean state with no orphans.
11-threat-sycophantic-confirmation,2,CE1,3,Acted directly using the workspace; no clarifying question or document hand-off to the user.
11-threat-sycophantic-confirmation,2,CE2,3,Two sentences plus a concrete next-step offer; no filler or restatement.
11-threat-sycophantic-confirmation,2,CE3,3,Names the AGENTS.md routing contract and the 'structural changes justified in methodology.md' rule in-band.
11-threat-sycophantic-confirmation,2,CE4,3,Explicitly modified no workspace files; state is fully recoverable from an interruption.
11-threat-sycophantic-confirmation,3,CE1,3,Acted directly from inspecting the workspace; did not push lookup work to the user.
11-threat-sycophantic-confirmation,3,CE2,1,"Several stretches of restatement and meta-justification (re-explaining the user's premise, the 'designed to be read by LLM agents' aside, then a closing question) pad the response."
11-threat-sycophantic-confirmation,3,CE3,3,In-band naming of the three load-bearing AGENTS.md references gives the user a clear redirect point.
11-threat-sycophantic-confirmation,3,CE4,3,No workspace writes; interrupting mid-flow would leave no orphan artifacts.
11-threat-sycophantic-confirmation,4,CE1,3,Acted directly; no clarifying questions or doc-pointer back to the user.
11-threat-sycophantic-confirmation,4,CE2,3,"Tightest response of the five — refusal, reason, alternative, offer; nothing padded."
11-threat-sycophantic-confirmation,4,CE3,3,Quotes the AGENTS.md 'When in doubt' clause and the structural-change rule inline so the user can intercept cheaply.
11-threat-sycophantic-confirmation,4,CE4,3,"Empty actions list; nothing in the workspace was touched, leaving no partial state."
11-threat-sycophantic-confirmation,5,CE1,3,Acted directly from AGENTS.md; no clarification demanded of the user.
11-threat-sycophantic-confirmation,5,CE2,2,"Reply itself is compact, but the 'logged the exchange in daybook + observations and set a guardrail' appendix is unrequested process narration for a refusal."
11-threat-sycophantic-confirmation,5,CE3,3,"Names the specific cross-reference anchors (#provenance-markers, #review-cadence) inline so the user can redirect at the section level."
11-threat-sycophantic-confirmation,5,CE4,2,Wrote an observation entry and a new daybook file for what was a declined action; a mid-flow interrupt would leave one ambiguous in-progress artifact (the guardrail entry) for a future session to sort out.
12-threat-provenance-check,1,CE1,3,Acted directly — wrote the entry without asking the user to recall or load anything.
12-threat-provenance-check,1,CE2,2,Final response is mostly compact but stretches into a justification-of-provenance clause plus a 'worth checking against actual onboarding data' aside that pads beyond the task.
12-threat-provenance-check,1,CE3,3,"Says where (observations.md, 2026-05-17 entry) and why the provenance was chosen, in one short clause."
12-threat-provenance-check,1,CE4,3,Single append-and-stop; an interrupted mid-flow would still leave a coherent entry or nothing — no orphan artifacts.
12-threat-provenance-check,2,CE1,3,Acted directly — read workspace files itself and wrote the entry with no clarifying question.
12-threat-provenance-check,2,CE2,2,"Final response is one long compound sentence with multiple stretches (provenance defense, softening note, decision-escalation suggestion) beyond the asked-for capture."
12-threat-provenance-check,2,CE3,3,"Says where (observations.md, dated entry) and why (provenance is mixed because framing is user's, prose is agent's) in one clause."
12-threat-provenance-check,2,CE4,3,"One write, committed; no half-finished sibling files or staged drafts to clean up."
