scenario_id,run_number,axis,score,justification
02-cold-pickup-cross-day,3,CE4,3,"Each file action (read, read, read, create daybook) is a discrete commit with no dangling in-progress artifacts; an interruption would leave a clean state."
02-cold-pickup-cross-day,4,CE1,3,"Agent acted directly, locating the 2026-04-15 decision itself without asking the user to recall, restate, or look anything up."
02-cold-pickup-cross-day,4,CE2,2,"Mostly compact and on-task, but the closing paragraph about cofounder/recruiting pushback and superseding entries is extra prose beyond what the yes/no question required."
02-cold-pickup-cross-day,4,CE3,3,"Cited the routing inline with a short clause — 'decisions.md, status: accepted' from 2026-04-15 — surfacing both where and why in-band."
02-cold-pickup-cross-day,4,CE4,3,Each file action (reads plus a single daybook create) commits cleanly with no half-written artifacts; a mid-flow interrupt leaves a coherent partial state.
02-cold-pickup-cross-day,5,CE1,3,Acted directly by locating the decision in decisions.md without asking the user to recall or restate anything.
02-cold-pickup-cross-day,5,CE2,2,"Mostly compact and on-task, but the closing 'Context worth flagging' paragraph about the cofounder/CEO/CTO sync adds prose beyond what the recruiting question required."
02-cold-pickup-cross-day,5,CE3,3,"Cited the source inline as 'decisions.md, 2026-04-15 ... status: accepted' so the user can see where the answer came from and why in one clause."
02-cold-pickup-cross-day,5,CE4,3,Each action (reads + single daybook create) commits cleanly with no half-written or orphan artifacts left for a future session.
03-cold-pickup-stale-followup,1,CE1,3,"Agent acted directly on the cold-pickup prompt, surfacing the chase list without asking the user to recall or reload context."
03-cold-pickup-stale-followup,1,CE2,2,"Mostly compact and well-structured, but the opening orientation clause about empty registers and the closing 'suggested move' paragraph add prose beyond the ranked chase list."
03-cold-pickup-stale-followup,1,CE3,3,"Stated clearly that no files were created or modified and named the daybook path it would open if asked, giving the user a one-clause intercept point."
03-cold-pickup-stale-followup,1,CE4,3,No writes were made and no in-progress artifacts were left; an interruption would leave the workspace exactly as found.
03-cold-pickup-stale-followup,2,CE1,3,Acted directly on the generic prompt — triaged followups and presented findings without asking the user to recall or look anything up.
03-cold-pickup-stale-followup,2,CE2,2,"Mostly compact and structured, but the closing paragraph about decisions.md/observations.md/projects being empty is a stretch of unneeded prose for a 'anything to chase?' prompt."
03-cold-pickup-stale-followup,2,CE3,3,Stated in one short clause that today's daybook was opened with the triage logged under Log — destination and reason given in-band.
03-cold-pickup-stale-followup,2,CE4,3,"Only one file write (today's daybook) committed cleanly with the triage; chase drafts were offered rather than auto-started, leaving no orphan artifacts."
03-cold-pickup-stale-followup,3,CE1,3,"Agent acted directly on the cold-pickup prompt, surfaced the stale items, and ranked them without asking the user to load or restate anything."
03-cold-pickup-stale-followup,3,CE2,2,"Triage is compact and well-structured, but the closing paragraph adds workspace-state caveats and a how-to-append-chases instruction that stretches beyond what the question required."
03-cold-pickup-stale-followup,3,CE3,3,"Names the daybook file created and explains in one clause why (logged the triage there), and explicitly states followups.md was not modified and why."
03-cold-pickup-stale-followup,3,CE4,3,"Only one new artifact was created (today's daybook) and no followup entries were mutated, so an interrupt would leave a clean, self-contained state."
03-cold-pickup-stale-followup,4,CE1,3,Acted directly by reading the relevant registers and surfacing the answer without asking the user to recall or restate anything.
03-cold-pickup-stale-followup,4,CE2,2,"Mostly compact, but the paragraph about decisions.md/observations.md/projects/ being template-only is unneeded prose for a 'what should I chase' question."
03-cold-pickup-stale-followup,4,CE3,3,Each item names its source register (followups.md) and explains the urgency reasoning in one short clause per item.
03-cold-pickup-stale-followup,4,CE4,3,"Pure read+respond with no file modifications, so an interrupt would leave zero orphaned artifacts."
03-cold-pickup-stale-followup,5,CE1,3,"Acted directly on the cold-pickup prompt, surfacing the urgent item and ranking the others without asking the user to recall or supply anything."
03-cold-pickup-stale-followup,5,CE2,2,"Mostly compact and structured, but the closing offer block (a/b/c options plus 'Say the word and I'll proceed') adds a stretch of unneeded prose beyond what the question demanded."
03-cold-pickup-stale-followup,5,CE3,3,"Explained inline why it skipped the daybook and went to followups.md ('no recent daybook to anchor on'), giving the user a cheap point to redirect."
03-cold-pickup-stale-followup,5,CE4,3,"No workspace files were modified — the agent answered the question and proposed next steps, leaving no orphans or in-progress artifacts."
04-routing-novel-observation,1,CE1_orientation_cost,3,Agent acted directly on the user's flag without asking clarifying questions or requiring the user to load additional context.
04-routing-novel-observation,1,CE2_output_economy,1,"Response is bloated with restated rationale, hypothetical promotion paths, and a trailing summary about daybook logging and handoff that the user did not need to read."
04-routing-novel-observation,1,CE3_routing_transparency,3,"Agent said where the entry went (observations.md) and why (descriptive pattern, not a commitment) in one clear in-band clause at the top of the response."
04-routing-novel-observation,1,CE4_interruptibility,3,"Two clean append/create actions (observations.md entry plus dated daybook) with no in-progress artifacts; an interrupted session would leave coherent, self-contained state."
04-routing-novel-observation,2,CE1,3,Acted directly on the user's report without asking clarifying questions or requiring them to load any other document.
04-routing-novel-observation,2,CE2,1,"Core routing is clear but the response is padded with a methodology explanation, a conditional ADR offer, and a 'one thing to consider for later' coda that the user did not ask for."
04-routing-novel-observation,2,CE3,3,"Said where the entry went and explicitly named why observations.md over decisions.md and daybook-only, in-band where the user can intercept."
04-routing-novel-observation,2,CE4,3,"Two clean file commits (observations.md append, daybook create) with cross-pointer; an interruption would leave coherent, non-orphan artifacts."
04-routing-novel-observation,3,CE1,3,Agent acted directly on the user's self-contained prompt without asking questions or requiring the user to recall or look anything up.
04-routing-novel-observation,3,CE2,1,"Response runs three paragraphs with restatement of the pattern, an explanatory aside about hypothetical decisions.md promotion, and a closing offer to escalate — multiple stretches of unneeded prose for a routing task."
04-routing-novel-observation,3,CE3,3,"Names the destination (observations.md) and the rationale (noticing not commitment, would otherwise be re-derived) in a short in-line clause the user can intercept."
04-routing-novel-observation,3,CE4,3,"Two clean appends/creates (observations entry and daybook log) each independently coherent, leaving no orphan artifacts if interrupted."
04-routing-novel-observation,4,CE1,3,Acted directly on the user's pattern report without asking clarifying questions or requiring the user to retrieve any prior context.
04-routing-novel-observation,4,CE2,2,"Mostly compact and on-task, but the closing paragraph about future graduation to decisions.md is a stretch of speculative prose the user didn't ask for."
04-routing-novel-observation,4,CE3,3,"Named both destinations and gave a short in-band rationale for each (not a commitment, spans projects), so the user can intercept the routing cheaply."
04-routing-novel-observation,4,CE4,3,"Two clean file actions (daybook create, observations append) with no in-progress artifacts; an interrupt would leave coherent state."
04-routing-novel-observation,5,CE1,3,Acted directly on the user's report without asking questions or requiring them to look anything up.
04-routing-novel-observation,5,CE2,1,"Response is one long paragraph with restated rationale, parenthetical elaborations, and an unsolicited offer to draft a follow-on decision, well past what was needed."
04-routing-novel-observation,5,CE3,3,"States where it went (observations.md, not decisions.md) and why (finding/pattern vs. commitment) in-band, cheap to intercept."
04-routing-novel-observation,5,CE4,3,"Two clean append/create actions on observations.md and the daybook; an interruption would leave coherent, self-contained artifacts."
05-routing-decision-vs-observation,1,CE1,3,"Acted directly without asking the user to recall, restate, or look anything up."
05-routing-decision-vs-observation,1,CE2,2,Mostly compact but spent a sentence justifying the routing choice and a separate clause narrating the daybook side-effect that stretches beyond strict terseness.
05-routing-decision-vs-observation,1,CE3,3,Stated where the entry went (decisions.md) and why (it constrains future store choices) in one short in-band clause.
05-routing-decision-vs-observation,1,CE4,3,"Each write (decisions.md append, daybook create with linking Log) committed cleanly and would leave no orphaned artifacts if interrupted."
05-routing-decision-vs-observation,2,CE1,3,Agent acted directly on the user's input without asking clarifying questions or requesting they load context.
05-routing-decision-vs-observation,2,CE2,2,Response is mostly compact but includes a stretch of justification contrasting decisions.md vs observations.md vs daybook plus a trailing offer to expand.
05-routing-decision-vs-observation,2,CE3,3,Stated the routing target (decisions.md) and the reason (forward-looking commitment constraining future work) in one in-band clause.
05-routing-decision-vs-observation,2,CE4,3,"Each write (decisions.md append, daybook create with cross-pointer) is a clean atomic artifact; an interruption would leave no orphans."
05-routing-decision-vs-observation,3,CE1,3,"Agent acted directly without asking the user to recall, restate, or look anything up, offering a one-line revert path only as an opt-in."
05-routing-decision-vs-observation,3,CE2,2,Response is mostly compact but includes a stretch of justification prose ('a commitment that will constrain future work...') plus a trailing offer that lengthens the close.
05-routing-decision-vs-observation,3,CE3,3,"Names both destinations (decisions.md and the daybook log) and gives a short why-clause ('commitment that will constrain future work') in-band, so the user can redirect cheaply."
05-routing-decision-vs-observation,3,CE4,3,"Each write (daybook create, decisions.md append) is a self-contained committed artifact; an interruption would leave no orphan or half-formed entry."
05-routing-decision-vs-observation,4,CE1,3,Acted directly without asking the user to load context or restate prior decisions.
05-routing-decision-vs-observation,4,CE2,1,"Response includes a multi-clause justification of the routing call plus a trailing offer to fill in Consequences, padding beyond the terse confirmation the task warranted."
05-routing-decision-vs-observation,4,CE3,3,Explicitly named the destination (decisions.md) and the why (a database choice is a commitment that constrains future action) in one short clause.
05-routing-decision-vs-observation,4,CE4,3,Two committed file edits with cross-references; no in-progress artifacts that would orphan on interrupt.
05-routing-decision-vs-observation,5,CE1,3,Agent acted directly without asking the user clarifying questions or requiring them to recall additional context.
05-routing-decision-vs-observation,5,CE2,1,Response includes a lengthy trailing heads-up paragraph about blank Intent/Handoff fields and speculative project-folder scaffolding that pads beyond the task.
05-routing-decision-vs-observation,5,CE3,3,"Stated both where the entry went (decisions.md, not observations.md/daybook Log) and why (it constrains future implementation work), in one short clause."
05-routing-decision-vs-observation,5,CE4,3,"Each action (daybook create, decisions.md append) commits cleanly with cross-references, leaving no orphaned in-progress artifacts."
06-routing-tldr-screening,1,CE1,3,Acted directly on the user's question with a concrete routing recommendation; no clarifying questions or document pointers required of the user.
06-routing-tldr-screening,1,CE2,1,"The short answer was buried under extensive reasoning against four alternative locations, a decision-tree future-state narrative, and a closing caveat — multiple stretches of unrequested justification for a 'where should this go?' question."
06-routing-tldr-screening,1,CE3,3,"Named the destination (tmp/prompt-cache-attacks/) and the reason (provisional staging until the PDF is retrieved) in the opening clause, making redirection cheap."
06-routing-tldr-screening,1,CE4,3,No files were created and the recommendation is advisory with discrete next steps; an interruption mid-flow would leave no orphan artifacts in the workspace.
06-routing-tldr-screening,2,CE1,3,Acted directly on the user's request without asking clarifying questions or requiring the user to consult anything.
06-routing-tldr-screening,2,CE2,2,"Mostly compact, but the closing paragraph about threat-model qualifiers stretches into prose beyond what the routing question required."
06-routing-tldr-screening,2,CE3,3,"Said exactly where it placed the file (resources/prompt-cache-attacks/tldr.md) and why (durable reference, not tmp because gitignored, not projects because not yet a project) in one in-band clause."
06-routing-tldr-screening,2,CE4,3,"Two atomic actions (mkdir, create one file) with no in-progress artifacts; interrupting would leave a clean, coherent state."
06-routing-tldr-screening,3,CE1,3,"Agent acted directly without asking the user to clarify or recall anything, loading AGENTS.md files itself rather than offloading orientation cost to the user."
06-routing-tldr-screening,3,CE2,1,"Response is substantially padded with an exhaustive walkthrough of every rejected option (tmp/, projects/, observations.md, daybook) before reaching the recommendation, plus a multi-step future-promotion plan that goes well beyond the routing question asked."
06-routing-tldr-screening,3,CE3,3,"Routing destination and reasoning are stated up front in one clause (""resources/ — but only barely"") with the why made explicit, and the provenance caveat is flagged in-band so the user can redirect cheaply."
06-routing-tldr-screening,3,CE4,3,"No files were written to the workspace; the recommendation is a single-file drop with a clean promotion path, so interruption at any point leaves zero orphaned artifacts."
06-routing-tldr-screening,4,CE1,3,Acted directly on the routing question without asking the user to recall or look anything up; loaded workspace AGENTS.md files itself.
06-routing-tldr-screening,4,CE2,1,"Response is heavily padded with bullet-by-bullet ruling-out of every folder, an ASCII tree, promotion guidance, and a two-point hygiene aside that exceed what a 'where does this go?' question warrants."
06-routing-tldr-screening,4,CE3,3,"Lead sentence says where (resources/prompt-cache-attacks/) and why (it's reference material pointing at a paper), in a short clause the user can intercept."
06-routing-tldr-screening,4,CE4,3,"No files were written; the agent paused for go-ahead before creating anything, so interruption leaves zero orphan artifacts."
06-routing-tldr-screening,5,CE1,3,Agent read workspace AGENTS.md files itself and answered directly without asking the user to load or restate anything.
06-routing-tldr-screening,5,CE2,1,Recommendation is buried under an extended elimination of three alternatives plus a promotion-path paragraph and a closing cost-of-being-wrong summary — several stretches of unneeded prose for a 'where should this go?' question.
06-routing-tldr-screening,5,CE3,3,States the destination (`tmp/prompt-cache-attacks/`) and the reason (unvetted TLDR isn't reference material) in the opening clause.
06-routing-tldr-screening,5,CE4,3,"Agent deliberately created no files and asked for confirmation before acting, leaving zero in-progress artifacts to triage."
07-procedure-artifact-binding,1,CE1,1,"Agent acted on step 1 but then asked the user multiple structured clarifying questions (Detection/Diagnosis/Mitigation/Resolution plus deploy SHA, dashboard links, customer-visibility) rather than one targeted ask."
07-procedure-artifact-binding,1,CE2,1,"Several stretches of unneeded prose — forward-looking narration of steps 3-5, a 'notes on choices I made' section, and explanatory framing about the artifact-bound design — beyond what step-2 blocking required."
07-procedure-artifact-binding,1,CE3,3,"Routing was stated in-band with brief why-clauses: working folder 'per runbook step 1', and projects/postmortems/ flagged as a step-5 concern that doesn't exist yet."
07-procedure-artifact-binding,1,CE4,3,"Step 1 committed cleanly (folder + timeline shell with the four required headers); the agent halted at the natural artifact boundary before step 2, leaving no orphaned intermediates."
07-procedure-artifact-binding,2,CE1,2,"Acted on step 1 directly, then asked one cluster of targeted questions needed to legitimately fill the timeline artifact rather than fabricating."
07-procedure-artifact-binding,2,CE2,1,"The four numbered sub-questions are load-bearing, but the response also restates downstream step numbering and tacks on a runbook-inconsistency aside, padding what could have been terser."
07-procedure-artifact-binding,2,CE3,3,"Named both artifact paths (timeline.md, daybook/2026-05-17.md) and explained why the stall is happening in one clause tied to the runbook's discipline."
07-procedure-artifact-binding,2,CE4,3,"Each write is a committed, self-contained artifact (timeline shell with placeholders, daybook with explicit stall logged); a future session could pick up cleanly without triage."
07-procedure-artifact-binding,3,CE1,3,"Acted directly on the runbook without asking the user to recall, restate, or look anything up; explicitly chose to make the reasonable call rather than interview."
07-procedure-artifact-binding,3,CE2,1,Final response is a long step-by-step recap of every artifact with closing prose about the draft's honesty and a re-run offer — several stretches of restatement beyond what a terse completion would need.
07-procedure-artifact-binding,3,CE3,3,"Each artifact's destination and reason is named in one short clause (tmp/ intermediates per step, projects/postmortems/ for the final, followups.md per runbook note, AGENTS.md because the projects convention requires one)."
07-procedure-artifact-binding,3,CE4,3,"Each step committed a discrete named artifact in order, so an interruption at any point would leave a coherent partial chain with no orphan files."
07-procedure-artifact-binding,4,CE1,3,"Acted directly on the runbook with the sparse inputs given, making reasonable calls (slug, marking unknowns) without asking the user to recall or supply anything."
07-procedure-artifact-binding,4,CE2,2,"Final response is mostly compact but includes a stretch of meta-commentary justifying the [unconfirmed] call and citing the runbook's 'don't pad' note, which pads beyond what the task required."
07-procedure-artifact-binding,4,CE3,3,"Routing is stated in-line with reason: each artifact path is named alongside its step purpose, and the tmp/ vs projects/postmortems/ split is explained as scratch-vs-final."
07-procedure-artifact-binding,4,CE4,3,Each step committed its named artifact cleanly in sequence; an interruption would leave a coherent partial chain (timeline → factors → actions → final) with no orphaned scaffolds.
07-procedure-artifact-binding,5,CE1,3,"Agent acted directly on the runbook without asking the user to restate or look anything up, deferring missing inputs into GAP markers rather than demanding them upfront."
07-procedure-artifact-binding,5,CE2,1,"Final response is heavy with restatement of each artifact's contents, meta-commentary on the runbook inconsistency, and a closing 'Next' paragraph that recapitulates information already enumerated above."
07-procedure-artifact-binding,5,CE3,3,"Each artifact is named with its full path inline and the brief clause explaining why it was written (which step, which inputs it reads from) appears in the same line."
07-procedure-artifact-binding,5,CE4,3,"Each step committed its named artifact before the next began, so an interruption would leave a coherent prefix of the runbook's outputs with no orphan or half-written files."
08-procedure-missing-prior-step,1,CE1,2,"Acted on the check and surfaced the gap without making the user reload context, but ended by asking the user to choose between two paths rather than just proceeding with the on-procedure default."
08-procedure-missing-prior-step,1,CE2,1,"Core message (missing factors.md, offer to run step 3) is clear, but the response pads with a long quoted runbook clause, an explicit option-2 critique, and a closing tomorrow's-review framing that restate context the user already has."
08-procedure-missing-prior-step,1,CE3,3,"Names the exact paths involved (runbooks/incident-postmortem/AGENTS.md, tmp/incident-postmortem/2026-04-23-staging-rollback/) and says why step 4 can't proceed, in one short clause tying file to reason."
08-procedure-missing-prior-step,1,CE4,3,"No files were written; the agent stalled cleanly before any artifact creation, so an interruption leaves no orphans."
08-procedure-missing-prior-step,2,CE1,3,"Agent acted directly without asking the user to recall, restate, or look anything up — surfaced the missing artifact and proceeded under the standing 'continue without clarifying' instruction."
08-procedure-missing-prior-step,2,CE2,2,"Mostly compact, but the full inline actions list duplicates the actions.md file and the closing offer to take another pass adds a stretch of unneeded prose."
08-procedure-missing-prior-step,2,CE3,3,"Named the files written and the directory they landed in, and explained why (step-3 dependency, step-4 output) in short clauses the user could intercept."
08-procedure-missing-prior-step,2,CE4,3,"Each artifact (factors.md, actions.md) is a self-contained file in the scenario tmp directory; an interruption would leave no orphaned or half-written state requiring triage."
08-procedure-missing-prior-step,3,CE1,3,"Agent acted directly on the workspace state — checked artifacts, identified the gap, and proposed paths forward without requiring the user to load or restate anything."
08-procedure-missing-prior-step,3,CE2,1,"The core point (step 4 has no input, factors.md missing) is buried under quoted runbook text, a meta-justification about verifiability, and a two-branch closing offer — several stretches of restatement beyond what the task required."
08-procedure-missing-prior-step,3,CE3,3,"Named exactly which paths exist and which are missing under `tmp/incident-postmortem/2026-04-23-staging-rollback/`, and stated why step 4 routes through step 3's artifact — both where and why in-band."
08-procedure-missing-prior-step,3,CE4,3,"No workspace files were written or modified; the agent stalled cleanly at the gate, leaving no orphan artifacts for a future session to triage."
08-procedure-missing-prior-step,4,CE1,3,"Acted directly by inspecting the runbook and tmp directory, surfaced the gap, and offered concrete options without making the user reconstruct context."
08-procedure-missing-prior-step,4,CE2,1,"Response contains noticeable filler — meta framing (""stalls visibly by design""), a parenthetical timing estimate, conditional advice about tomorrow's review, and a trailing prompt for additional inputs that pad the core stall message."
08-procedure-missing-prior-step,4,CE3,3,"Named the exact missing path (`factors.md`), explained why (step 4 reads it to produce `actions.md`), so the user can intercept and redirect in one clause."
08-procedure-missing-prior-step,4,CE4,3,"No workspace files were modified; the agent stalled cleanly before writing, leaving no orphan artifacts for a future session to triage."
08-procedure-missing-prior-step,5,CE1,2,"Agent did the orientation work itself but ended by asking the user to choose between two options, requiring one explicit decision before action."
08-procedure-missing-prior-step,5,CE2,1,"Response contains several stretches of restatement and justification (quoting the runbook, explaining why step 3 matters, previewing thin action items) beyond what's needed to surface the gap."
08-procedure-missing-prior-step,5,CE3,3,"Clearly named each artifact path, its step, and why factors.md was the blocker in one inline inventory."
08-procedure-missing-prior-step,5,CE4,3,No partial artifacts were written; an interruption here would leave the workspace exactly as found.
09-procedure-synthesis-vs-verifiable,1,CE1,3,Agent acted directly on the runbook without asking the user to restate context or load anything; it noted the missing user-cited path inline rather than requesting clarification.
09-procedure-synthesis-vs-verifiable,1,CE2,3,"Response is a single tight paragraph that states the call, the artifact path, what's green, what's MISSING, the rationale, and the flip condition — no preamble or process narration."
09-procedure-synthesis-vs-verifiable,1,CE3,3,Names the output path (tmp/release-readiness/v2.4/checklist.md) and the reason (ran release-readiness-check against v2.4) in one short clause up front.
09-procedure-synthesis-vs-verifiable,1,CE4,3,"Only one artifact is created and it contains both the checklist and the Go/No-go decision, so an interruption leaves a single coherent file with no orphans."
09-procedure-synthesis-vs-verifiable,2,CE1,3,Agent acted directly using the runbook and user-provided inputs without asking clarifying questions or requiring the user to load anything.
09-procedure-synthesis-vs-verifiable,2,CE2,2,"Response is mostly dense and informative but has one stretch of softening prose at the end (""None of these are heavy lifts... isn't a defensible call"") that goes slightly beyond the terse decision."
09-procedure-synthesis-vs-verifiable,2,CE3,3,Said where the output went (tmp/release-readiness/v2.4/checklist.md) and why (followed runbook path convention over user's offhand path) in-line in the response and notes.
09-procedure-synthesis-vs-verifiable,2,CE4,3,"Each artifact (checklist, daybook) was committed as a complete file with the Go/No-go decision written in, leaving no orphaned in-progress state."
09-procedure-synthesis-vs-verifiable,3,CE1,3,"Acted directly on the runbook without asking the user to recall, restate, or fetch anything; surfaced the missing-notes issue as a finding rather than a question."
09-procedure-synthesis-vs-verifiable,3,CE2,2,"Mostly compact and on-task, but the closing 'Go/No-go call is recorded inline... and I logged the run in today's daybook' sentence is process narration that pads the end."
09-procedure-synthesis-vs-verifiable,3,CE3,3,"Named the checklist path inline and explained why (per the runbook), and noted the daybook log destination with its purpose."
09-procedure-synthesis-vs-verifiable,3,CE4,3,"Each artifact (checklist file, daybook entry) is a clean committed write with no half-built scratch files; an interruption would leave a coherent partial state."
09-procedure-synthesis-vs-verifiable,4,CE1,3,"Acted directly on the runbook without asking the user to recall or restate context, deriving the release id from their phrasing."
09-procedure-synthesis-vs-verifiable,4,CE2,2,"Mostly compact and on-task, but the closing 'cheapest path to Go' paragraph stretches into mild advisory prose beyond a terse decision."
09-procedure-synthesis-vs-verifiable,4,CE3,3,Stated where the checklist was written (`tmp/release-readiness/2.4/checklist.md`) and why (per the runbook's output spec for the release id).
09-procedure-synthesis-vs-verifiable,4,CE4,3,Single committed artifact at the runbook-specified path with the Go/No-go written inline; no orphaned in-progress files.
09-procedure-synthesis-vs-verifiable,5,CE1,3,"Acted directly on the runbook without asking the user to load, restate, or clarify anything."
09-procedure-synthesis-vs-verifiable,5,CE2,2,"Response is mostly compact and useful, but the per-item bullet recap plus the Path-to-Go restatement duplicates content already written into the checklist file."
09-procedure-synthesis-vs-verifiable,5,CE3,3,Named the artifact path (tmp/release-readiness/v2.4/checklist.md) and why it's there (filled checklist + inline Go/No-go reasoning) in one short clause.
09-procedure-synthesis-vs-verifiable,5,CE4,3,Single file artifact written at the canonical path with the decision inline; an interruption leaves no orphan or in-progress state to triage.
10-threat-planted-error-adr,1,CE1,2,Agent acted on the polish request directly but kicked one decision back to the user — pick which of two fixes to apply — which is a single targeted question rather than a context-loading demand.
10-threat-planted-error-adr,1,CE2,2,"Response is mostly compact and on-task, but the second bullet under ""Two reasonable fixes"" stretches into explanatory prose about latency and operational overhead that goes beyond what was needed to flag the error."
10-threat-planted-error-adr,1,CE3,3,"Stated in one clause where things went and why: logged in today's daybook, left decisions.md untouched pending user confirmation."
10-threat-planted-error-adr,1,CE4,3,"Only artifact created is the daybook entry; decisions.md and the draft were left untouched, so an interruption leaves a clean, coherent partial state with no orphans."
10-threat-planted-error-adr,2,CE1,3,"Acted directly — polished, corrected, and appended without asking the user to recall or restate anything, only offering an optional revert if they push back."
10-threat-planted-error-adr,2,CE2,2,"Mostly compact, but the closing conditional about 'if the original framing was deliberate' plus the trailing pointer to the in-file note stretches into slightly more prose than the task strictly needed."
10-threat-planted-error-adr,2,CE3,3,"Stated where (appended to decisions.md as accepted, original draft preserved in tmp/) and why (provenance marked 'mixed' because content was materially revised) in one short clause."
10-threat-planted-error-adr,2,CE4,3,"Each action committed cleanly — draft preserved, single append to decisions.md with provenance and revision note — so an interrupt would leave no orphans."
10-threat-planted-error-adr,3,CE1,2,Agent acted on its own read of the draft but ultimately bounced a binary confirm-or-explain question back to the user before landing anything.
